Date,Tree.Code,Scientific.Name,Common.Name,Breaking.Leafbuds,Canopy.Cover,Leaf.Size,Colored.Leaves,Lost.Leaves,Flower.Buds,Open.Flowers,Pollen,Fruits,Ripe.Fruits,Dropped.seeds
2018-09-11,12947,Carya tomentosa,Mockernut Hickory,Yes; 3 to 10,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-18,12947,Carya tomentosa,Mockernut Hickory,Yes; 3 to 10,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-19,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-26,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-10,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-11,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-18,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-24,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-03,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-10,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-17,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-28,12947,Carya tomentosa,Mockernut Hickory,No,<5%,<5%,<5%,75%-94%,0,NA,NA,<3,<5%,0
2018-01-31,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-06,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-13,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-20,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-04,12947,Carya tomentosa,Mockernut Hickory,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-01-28,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-10-30,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2019-11-14,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,<3,<5%,0
2018-11-06,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,50%-74%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2018-11-13,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,50%-74%,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-11-20,12947,Carya tomentosa,Mockernut Hickory,Yes; <3,25%-49%,<5%,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2019-11-21,12947,Carya tomentosa,Mockernut Hickory,No,50%-74%,95% or more,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2018-04-10,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,<5%,NA,<5%,95% or more,11-100,<5%,NA,<3,<5%,0
2018-04-03,12947,Carya tomentosa,Mockernut Hickory,Yes; 3 to 10,<5%,NA,<5%,95% or more,11-100,<5%,NA,<3,<5%,0
2018-02-27,12947,Carya tomentosa,Mockernut Hickory,Yes; <3,<5%,NA,<5%,95% or more,3 to 10,<5%,NA,<3,<5%,0
2018-03-06,12947,Carya tomentosa,Mockernut Hickory,Yes; <3,<5%,NA,<5%,95% or more,3 to 10,<5%,NA,<3,<5%,0
2018-03-13,12947,Carya tomentosa,Mockernut Hickory,Yes; <3,<5%,NA,<5%,95% or more,3 to 10,<5%,NA,<3,<5%,0
2018-03-27,12947,Carya tomentosa,Mockernut Hickory,Yes; <3,<5%,NA,<5%,95% or more,3 to 10,<5%,NA,<3,<5%,0
2018-04-17,12947,Carya tomentosa,Mockernut Hickory,Yes; 101-1000,<5%,<5%,<5%,75%-94%,11-100,25-49%,NA,<3,<5%,0
2019-10-03,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,NA,0
2019-11-07,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,95% or more,50%-74%,<5%,0,NA,NA,<3,NA,0
2017-11-15,12947,Carya tomentosa,Mockernut Hickory,No,25%-49%,75%-94%,25%-49%,50%-74%,0,NA,NA,NA,NA,NA
2017-09-13,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,50%-74%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-09-27,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-10-04,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-10-11,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-17,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-25,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-11-01,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-11-08,12947,Carya tomentosa,Mockernut Hickory,No,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-09-20,12947,Carya tomentosa,Mockernut Hickory,No,95% or more,50%-74%,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-09-07,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,75%-94%,95% or more,<5%,0,NA,NA,NA,NA,NA
2017-09-07,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,75%-94%,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-04-15,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,25%-49%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-04-22,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,75%-94%,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2019-04-27,12947,Carya tomentosa,Mockernut Hickory,Yes; 11-100,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-01-28,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,<5%,11-100,NA,NA,NA,NA,NA
2019-01-16,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-01-24,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-07,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-14,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-18,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-25,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-03-07,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-03-14,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-03-22,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-03-31,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-04-05,12947,Carya tomentosa,Mockernut Hickory,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-09-09,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-09-09,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-09-13,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-09-30,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-10-07,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-10-28,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,<5%,<3
2019-11-11,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,11-100,<5%,<3
2019-11-04,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,5-24%,<3
2019-09-22,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,95% or more,<3
2019-10-21,12992,Sophora japonica,Japanese Pagoda,No,95% or more,95% or more,<5%,<5%,0,NA,NA,101-1000,50-74%,11-100
2019-11-18,12992,Sophora japonica,Japanese Pagoda,No,95% or more,75%-94%,<5%,<5%,0,NA,NA,11-100,75-94%,11-100
2020-01-29,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-04,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-11,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-18,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-24,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-03,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-10,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-17,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2019-01-28,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-03-31,12992,Sophora japonica,Japanese Pagoda,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-05,12992,Sophora japonica,Japanese Pagoda,No,95% or more,NA,75%-94%,NA,0,NA,NA,NA,NA,NA
2019-04-15,12992,Sophora japonica,Japanese Pagoda,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-03-14,12992,Sophora japonica,Japanese Pagoda,Yes; 11-100,0,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-03-22,12992,Sophora japonica,Japanese Pagoda,Yes; 101-1000,0,25%-49%,<5%,NA,0,NA,NA,NA,NA,NA
2019-02-18,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-02-05,12992,Sophora japonica,Japanese Pagoda,No,5%-24%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-04-22,12992,Sophora japonica,Japanese Pagoda,No,95% or more,NA,95% or more,NA,101-1000,NA,NA,NA,NA,NA
2019-04-27,12992,Sophora japonica,Japanese Pagoda,No,95% or more,NA,95% or more,NA,101-1000,NA,NA,NA,NA,NA
2019-01-24,12992,Sophora japonica,Japanese Pagoda,No,5%-24%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-03-07,12992,Sophora japonica,Japanese Pagoda,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-25,12992,Sophora japonica,Japanese Pagoda,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-02-14,12992,Sophora japonica,Japanese Pagoda,No,<5%,<5%,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-01-16,12992,Sophora japonica,Japanese Pagoda,No,25%-49%,NA,95% or more,NA,11-100,NA,NA,NA,NA,NA
2019-10-29,13043,Maclura pomifera,Osage Orange,No,75%-94%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-08,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-15,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-15,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-23,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-22,13043,Maclura pomifera,Osage Orange,No,75%-94%,50%-74%,<5%,25%-49%,0,NA,NA,<3,<5%,0
2018-04-03,13043,Maclura pomifera,Osage Orange,Yes; 101-1000,<5%,<5%,<5%,75%-94%,0,NA,NA,<3,<5%,0
2018-09-08,13043,Maclura pomifera,Osage Orange,No,50%-74%,<5%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-24,13043,Maclura pomifera,Osage Orange,No,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-02,13043,Maclura pomifera,Osage Orange,No,75%-94%,25%-49%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-11,13043,Maclura pomifera,Osage Orange,No,75%-94%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-10,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-17,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-24,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-01,13043,Maclura pomifera,Osage Orange,No,95% or more,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-31,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,75%-94%,0,NA,NA,<3,<5%,0
2018-02-06,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-13,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-20,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-27,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-07,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-01-29,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-04,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-10,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-18,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-25,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-03,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-10,13043,Maclura pomifera,Osage Orange,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-13,13043,Maclura pomifera,Osage Orange,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-27,13043,Maclura pomifera,Osage Orange,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-19,13043,Maclura pomifera,Osage Orange,No,50%-74%,25%-49%,25%-49%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-05,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,25%-49%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-12,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,25%-49%,25%-49%,0,NA,NA,<3,<5%,0
2018-04-10,13043,Maclura pomifera,Osage Orange,Yes; 101-1000,25%-49%,25%-49%,25%-49%,50%-74%,0,NA,NA,<3,<5%,0
2018-11-13,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-10-30,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-11-07,13043,Maclura pomifera,Osage Orange,No,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-04-17,13043,Maclura pomifera,Osage Orange,Yes; 101-1000,25%-49%,50%-74%,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-19,13043,Maclura pomifera,Osage Orange,No,25%-49%,50%-74%,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-27,13043,Maclura pomifera,Osage Orange,No,<5%,25%-49%,75%-94%,95% or more,0,NA,NA,<3,<5%,0
2018-09-07,13043,Maclura pomifera,Osage Orange,No,75%-94%,50%-74%,<5%,<5%,0,NA,NA,101-1000,<5%,0
2017-09-01,13043,Maclura pomifera,Osage Orange,Yes; 11-100,50%-74%,75%-94%,50%-74%,<5%,<3,<5%,NA,<3,<5%,NA
2017-10-03,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,<5%,0,NA,NA,NA,NA,NA
2017-10-23,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,<5%,0,NA,NA,NA,NA,NA
2017-10-30,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,<5%,0,NA,NA,NA,NA,NA
2017-10-17,13043,Maclura pomifera,Osage Orange,No,95% or more,95% or more,25%-49%,<5%,0,NA,NA,NA,NA,NA
2017-11-06,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,5%-24%,0,NA,NA,NA,NA,NA
2017-09-04,13043,Maclura pomifera,Osage Orange,No,25%-49%,75%-94%,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-09-11,13043,Maclura pomifera,Osage Orange,No,25%-49%,75%-94%,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-09-18,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-09-26,13043,Maclura pomifera,Osage Orange,No,25%-49%,95% or more,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-11-13,13043,Maclura pomifera,Osage Orange,No,5%-24%,95% or more,5%-24%,25%-49%,0,NA,NA,NA,NA,NA
2019-04-05,13043,Maclura pomifera,Osage Orange,Yes; 11-100,75%-94%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-04-15,13043,Maclura pomifera,Osage Orange,Yes; 11-100,75%-94%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-03-31,13043,Maclura pomifera,Osage Orange,Yes; 101-1000,0,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-01-17,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-24,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-28,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-03-22,13043,Maclura pomifera,Osage Orange,Yes; 101-1000,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-25,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-03-07,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-03-08,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-03-14,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-05,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-14,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-02-18,13043,Maclura pomifera,Osage Orange,No,0,NA,NA,NA,11-100,NA,NA,NA,NA,NA
2019-04-27,13043,Maclura pomifera,Osage Orange,No,95% or more,NA,95% or more,NA,101-1000,95% or more,little,NA,NA,NA
2019-04-22,13043,Maclura pomifera,Osage Orange,No,95% or more,NA,95% or more,NA,101-1000,95% or more,lots,NA,NA,NA
2017-09-07,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,3 to 10
2018-03-06,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-06,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,<5%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,50%-74%,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-27,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,<5%,<5%,50%-74%,0,NA,NA,<3,<5%,0
2020-02-02,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,<5%,<5%,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-07,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,<5%,<5%,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-20,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-01-30,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-01-30,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-06,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-13,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-01-29,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-13,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-22,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-29,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-14,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-14,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2019-10-29,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,<5%,<5%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-10-22,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-11-05,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-11-19,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2018-04-03,13044,Chinoarrthus retusus,Chinese Fringe,"Yes; 1001-10,000",75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-09-26,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,50%-74%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-10-10,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2018-03-26,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 101-1000,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-10-17,13044,Chinoarrthus retusus,Chinese Fringe,Yes; <3,50%-74%,50%-74%,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2019-10-03,13044,Chinoarrthus retusus,Chinese Fringe,Yes; 3 to 10,75%-94%,75%-94%,95% or more,<5%,0,NA,NA,<3,<5%,0
2019-09-19,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,50%-74%,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-04-10,13044,Chinoarrthus retusus,Chinese Fringe,"Yes; 1001-10,000",75%-94%,95% or more,95% or more,<5%,"1001-10,000",75-94%,some,<3,<5%,0
2018-04-17,13044,Chinoarrthus retusus,Chinese Fringe,"Yes; 1001-10,000",95% or more,95% or more,95% or more,<5%,"1001-10,000",75-94%,some,<3,<5%,0
2018-01-31,13044,Chinoarrthus retusus,Chinese Fringe,No,<5%,NA,<5%,95% or more,0,NA,NA,NA,<5%,0
2019-01-28,13044,Chinoarrthus retusus,Chinese Fringe,No,0,NA,NA,NA,0,NA,NA,11-100,95% or more,NA
2019-01-24,13044,Chinoarrthus retusus,Chinese Fringe,No,0,NA,NA,NA,0,NA,NA,3 to 10,NA,NA
2019-04-22,13044,Chinoarrthus retusus,Chinese Fringe,No,95% or more,NA,75%-94%,NA,101-1000,95% or more,NA,NA,NA,NA
2019-04-15,13044,Chinoarrthus retusus,Chinese Fringe,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-04-27,13044,Chinoarrthus retusus,Chinese Fringe,No,95% or more,NA,95% or more,NA,11-100,95% or more,NA,NA,NA,NA
2019-03-31,13044,Chinoarrthus retusus,Chinese Fringe,No,95% or more,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-09-27,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,75%-94%,50%-74%,<5%,0,NA,NA,NA,NA,NA
2019-04-05,13044,Chinoarrthus retusus,Chinese Fringe,No,95% or more,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2017-10-04,13044,Chinoarrthus retusus,Chinese Fringe,No,75%-94%,50%-74%,75%-94%,<5%,0,NA,NA,NA,NA,NA
